,,record_id,file_id,bitlink,custom_bitlink,date_created,title,long_url,clicks_for_all_time,clicks_for_date_range,status,date_range_start,date_range_end,created_start,created_end,start_end
https://penncobaltplus.com/3r7SB5s,594,rid0594,fid0046,https://penncobaltplus.com/3r7SB5s,https://penncobaltplus.com/pennkeyrecovery,2022-01-28,PennKey Recovery Service,https://challengeresponse.apps.upenn.edu/challengeResponse/jsp/fast.do?fastStart=resetPassword&utm_source=penn&utm_medium=key&utm_campaign=password,1,1,,2022-04-30,2022-06-28,92 days,151 days,59 days
https://penncobaltplus.com/3r7SB5s,364,rid0364,fid0029,https://penncobaltplus.com/3r7SB5s,https://penncobaltplus.com/pennkeyrecovery,2022-01-28,PennKey Recovery Service,https://challengeresponse.apps.upenn.edu/challengeResponse/jsp/fast.do?fastStart=resetPassword&utm_source=penn&utm_medium=key&utm_campaign=password,1,1,,2022-05-20,2022-07-18,112 days,171 days,59 days
https://penncobaltplus.com/3rser3o,183,rid0183,fid0013,https://penncobaltplus.com/3rser3o,https://penncobaltplus.com/clincardfaq,2022-04-15,Qualtrics Survey | Qualtrics Experience Management,https://upenn.co1.qualtrics.com/jfe/form/SV_cC6uLGeaP1g7hXM?utm_source=qualtrics&utm_medium=faq&utm_campaign=faq,1,1,,2022-02-22,2022-04-22,-52 days,7 days,59 days
https://penncobaltplus.com/3rser3o,633,rid0633,fid0049,https://penncobaltplus.com/3rser3o,https://penncobaltplus.com/clincardfaq,2022-04-15,Qualtrics Survey | Qualtrics Experience Management,https://upenn.co1.qualtrics.com/jfe/form/SV_cC6uLGeaP1g7hXM?utm_source=qualtrics&utm_medium=faq&utm_campaign=faq,1,1,,2022-02-25,2022-04-25,-49 days,10 days,59 days
https://penncobaltplus.com/3rser3o,32,rid0032,fid0003,https://penncobaltplus.com/3rser3o,https://penncobaltplus.com/clincardfaq,2022-04-15,Qualtrics Survey | Qualtrics Experience Management,https://upenn.co1.qualtrics.com/jfe/form/SV_cC6uLGeaP1g7hXM?utm_source=qualtrics&utm_medium=faq&utm_campaign=faq,1,1,,2022-03-04,2022-05-02,-42 days,17 days,59 days
https://penncobaltplus.com/3rser3o,14,rid0014,fid0001,https://penncobaltplus.com/3rser3o,https://penncobaltplus.com/clincardfaq,2022-04-15,Qualtrics Survey | Qualtrics Experience Management,https://upenn.co1.qualtrics.com/jfe/form/SV_cC6uLGeaP1g7hXM?utm_source=qualtrics&utm_medium=faq&utm_campaign=faq,1,1,,2022-03-11,2022-05-09,-35 days,24 days,59 days
https://penncobaltplus.com/3rser3o,155,rid0155,fid0011,https://penncobaltplus.com/3rser3o,https://penncobaltplus.com/clincardfaq,2022-04-15,Qualtrics Survey | Qualtrics Experience Management,https://upenn.co1.qualtrics.com/jfe/form/SV_cC6uLGeaP1g7hXM?utm_source=qualtrics&utm_medium=faq&utm_campaign=faq,1,1,,2022-03-18,2022-05-16,-28 days,31 days,59 days
https://penncobaltplus.com/3rser3o,418,rid0418,fid0032,https://penncobaltplus.com/3rser3o,https://penncobaltplus.com/clincardfaq,2022-04-15,Qualtrics Survey | Qualtrics Experience Management,https://upenn.co1.qualtrics.com/jfe/form/SV_cC6uLGeaP1g7hXM?utm_source=qualtrics&utm_medium=faq&utm_campaign=faq,1,1,,2022-04-05,2022-06-03,-10 days,49 days,59 days
https://penncobaltplus.com/3rser3o,345,rid0345,fid0028,https://penncobaltplus.com/3rser3o,https://penncobaltplus.com/clincardfaq,2022-04-15,Qualtrics Survey | Qualtrics Experience Management,https://upenn.co1.qualtrics.com/jfe/form/SV_cC6uLGeaP1g7hXM?utm_source=qualtrics&utm_medium=faq&utm_campaign=faq,2,1,,2023-01-30,2023-02-06,290 days,297 days,7 days
https://penncobaltplus.com/3sLI9ke,450,rid0450,fid0036,https://penncobaltplus.com/3sLI9ke,,2022-10-31,Cobalt,https://www.penncobalt.com/on-your-time/b00f3046-96ef-40ba-8b21-0733758bcf61?utm_source=cobalt&utm_medium=month3&utm_campaign=nov+22,2,2,,2022-11-28,2022-12-05,28 days,35 days,7 days
https://penncobaltplus.com/3vLl4Ax,17,rid0017,fid0001,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,1,1,,2022-03-11,2022-05-09,-55 days,4 days,59 days
https://penncobaltplus.com/3vLl4Ax,145,rid0145,fid0011,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,67,67,,2022-03-18,2022-05-16,-48 days,11 days,59 days
https://penncobaltplus.com/3vLl4Ax,185,rid0185,fid0014,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,82,81,,2022-05-08,2022-05-23,3 days,18 days,15 days
https://penncobaltplus.com/3vLl4Ax,406,rid0406,fid0032,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,98,98,,2022-04-05,2022-06-03,-30 days,29 days,59 days
https://penncobaltplus.com/3vLl4Ax,56,rid0056,fid0005,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,100,100,,2022-05-03,2022-06-09,-2 days,35 days,37 days
https://penncobaltplus.com/3vLl4Ax,198,rid0198,fid0015,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,103,103,,2022-04-24,2022-06-22,-11 days,48 days,59 days
https://penncobaltplus.com/3vLl4Ax,582,rid0582,fid0046,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,104,104,,2022-04-30,2022-06-28,-5 days,54 days,59 days
https://penncobaltplus.com/3vLl4Ax,231,rid0231,fid0017,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,107,3,,2022-06-26,2022-07-11,52 days,67 days,15 days
https://penncobaltplus.com/3vLl4Ax,353,rid0353,fid0029,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,108,34,,2022-05-20,2022-07-18,15 days,74 days,59 days
https://penncobaltplus.com/3vLl4Ax,75,rid0075,fid0006,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,109,12,,2022-05-27,2022-07-25,22 days,81 days,59 days
https://penncobaltplus.com/3vLl4Ax,375,rid0375,fid0030,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,110,12,,2022-06-03,2022-08-01,29 days,88 days,59 days
https://penncobaltplus.com/3vLl4Ax,318,rid0318,fid0026,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,111,10,,2022-06-11,2022-08-09,37 days,96 days,59 days
https://penncobaltplus.com/3vLl4Ax,246,rid0246,fid0018,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,113,10,,2022-06-17,2022-08-15,43 days,102 days,59 days
https://penncobaltplus.com/3vLl4Ax,104,rid0104,fid0008,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,119,15,,2022-06-24,2022-08-22,50 days,109 days,59 days
https://penncobaltplus.com/3vLl4Ax,570,rid0570,fid0045,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,122,16,,2022-07-01,2022-08-29,57 days,116 days,59 days
https://penncobaltplus.com/3vLl4Ax,331,rid0331,fid0027,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,131,24,,2022-07-09,2022-09-06,65 days,124 days,59 days
https://penncobaltplus.com/3vLl4Ax,388,rid0388,fid0031,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,134,26,,2022-07-15,2022-09-12,71 days,130 days,59 days
https://penncobaltplus.com/3vLl4Ax,125,rid0125,fid0010,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,139,30,,2022-07-24,2022-09-21,80 days,139 days,59 days
https://penncobaltplus.com/3vLl4Ax,548,rid0548,fid0044,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,141,31,,2022-07-29,2022-09-26,85 days,144 days,59 days
https://penncobaltplus.com/3vLl4Ax,520,rid0520,fid0042,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,141,31,,2022-08-05,2022-10-03,92 days,151 days,59 days
https://penncobaltplus.com/3vLl4Ax,35,rid0035,fid0004,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,143,32,,2022-08-12,2022-10-10,99 days,158 days,59 days
https://penncobaltplus.com/3vLl4Ax,597,rid0597,fid0047,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,152,34,,2022-08-19,2022-10-17,106 days,165 days,59 days
https://penncobaltplus.com/3vLl4Ax,636,rid0636,fid0050,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,156,34,,2022-08-28,2022-10-26,115 days,174 days,59 days
https://penncobaltplus.com/3vLl4Ax,501,rid0501,fid0041,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,165,40,,2022-09-02,2022-10-31,120 days,179 days,59 days
https://penncobaltplus.com/3vLl4Ax,158,rid0158,fid0012,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,172,39,,2022-09-09,2022-11-07,127 days,186 days,59 days
https://penncobaltplus.com/3vLl4Ax,422,rid0422,fid0033,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,177,39,,2022-09-16,2022-11-14,134 days,193 days,59 days
https://penncobaltplus.com/3vLl4Ax,456,rid0456,fid0037,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,196,55,,2022-09-23,2022-11-21,141 days,200 days,59 days
https://penncobaltplus.com/3vLl4Ax,270,rid0270,fid0020,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,201,60,,2022-09-30,2022-11-28,148 days,207 days,59 days
https://penncobaltplus.com/3vLl4Ax,446,rid0446,fid0036,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,203,3,,2022-11-28,2022-12-05,207 days,214 days,7 days
https://penncobaltplus.com/3vLl4Ax,438,rid0438,fid0034,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,206,4,,2022-12-01,2022-12-12,210 days,221 days,11 days
https://penncobaltplus.com/3vLl4Ax,308,rid0308,fid0024,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,207,1,,2022-12-11,2022-12-19,220 days,228 days,8 days
https://penncobaltplus.com/3vLl4Ax,309,rid0309,fid0025,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,209,2,,2022-12-21,2023-01-03,230 days,243 days,13 days
https://penncobaltplus.com/3vLl4Ax,539,rid0539,fid0043,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,212,3,,2023-01-01,2023-01-09,241 days,249 days,8 days
https://penncobaltplus.com/3vLl4Ax,303,rid0303,fid0023,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,217,5,,2023-01-09,2023-01-17,249 days,257 days,8 days
https://penncobaltplus.com/3vLl4Ax,0,rid0000,fid0000,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,224,7,,2023-01-17,2023-01-23,257 days,263 days,6 days
https://penncobaltplus.com/3vLl4Ax,18,rid0018,fid0002,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,235,11,,2023-01-23,2023-02-01,263 days,272 days,9 days
https://penncobaltplus.com/3vLl4Ax,343,rid0343,fid0028,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,237,7,,2023-01-30,2023-02-06,270 days,277 days,7 days
https://penncobaltplus.com/3vLl4Ax,471,rid0471,fid0038,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,241,5,,2023-02-06,2023-02-15,277 days,286 days,9 days
https://penncobaltplus.com/3vLl4Ax,115,rid0115,fid0009,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,244,4,,2023-02-13,2023-02-20,284 days,291 days,7 days
https://penncobaltplus.com/3vLl4Ax,445,rid0445,fid0035,https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,2022-05-05,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,246,2,,2023-02-20,2023-02-27,291 days,298 days,7 days
https://penncobaltplus.com/3zGEAjo,255,rid0255,fid0018,https://penncobaltplus.com/3zGEAjo,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/f7a6f530-cc51-4fad-9d62-b75aafbc9f52?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=august+1,1,1,,2022-06-17,2022-08-15,-42 days,17 days,59 days
https://penncobaltplus.com/3zGEAjo,114,rid0114,fid0008,https://penncobaltplus.com/3zGEAjo,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/f7a6f530-cc51-4fad-9d62-b75aafbc9f52?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=august+1,1,1,,2022-06-24,2022-08-22,-35 days,24 days,59 days
https://penncobaltplus.com/3zGEAjo,579,rid0579,fid0045,https://penncobaltplus.com/3zGEAjo,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/f7a6f530-cc51-4fad-9d62-b75aafbc9f52?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=august+1,1,1,,2022-07-01,2022-08-29,-28 days,31 days,59 days
https://penncobaltplus.com/3zGEAjo,342,rid0342,fid0027,https://penncobaltplus.com/3zGEAjo,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/f7a6f530-cc51-4fad-9d62-b75aafbc9f52?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=august+1,1,1,,2022-07-09,2022-09-06,-20 days,39 days,59 days
https://penncobaltplus.com/3zGEAjo,403,rid0403,fid0031,https://penncobaltplus.com/3zGEAjo,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/f7a6f530-cc51-4fad-9d62-b75aafbc9f52?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=august+1,1,1,,2022-07-15,2022-09-12,-14 days,45 days,59 days
https://penncobaltplus.com/3zGEAjo,139,rid0139,fid0010,https://penncobaltplus.com/3zGEAjo,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/f7a6f530-cc51-4fad-9d62-b75aafbc9f52?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=august+1,1,1,,2022-07-24,2022-09-21,-5 days,54 days,59 days
https://penncobaltplus.com/3zGEAjo,562,rid0562,fid0044,https://penncobaltplus.com/3zGEAjo,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/f7a6f530-cc51-4fad-9d62-b75aafbc9f52?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=august+1,1,1,,2022-07-29,2022-09-26,0 days,59 days,59 days
https://penncobaltplus.com/3zGEAjo,535,rid0535,fid0042,https://penncobaltplus.com/3zGEAjo,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/f7a6f530-cc51-4fad-9d62-b75aafbc9f52?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=august+1,1,1,,2022-08-05,2022-10-03,7 days,66 days,59 days
https://penncobaltplus.com/3zGEAjo,47,rid0047,fid0004,https://penncobaltplus.com/3zGEAjo,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/f7a6f530-cc51-4fad-9d62-b75aafbc9f52?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=august+1,1,1,,2022-08-12,2022-10-10,14 days,73 days,59 days
https://penncobaltplus.com/3zhfOoL,326,rid0326,fid0026,https://penncobaltplus.com/3zhfOoL,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/65871a0f-fbfc-4f0b-b165-f4804aab729f?utm_source=cobalt&utm_medium=month+6&utm_campaign=august+1,1,1,,2022-06-11,2022-08-09,-48 days,11 days,59 days
https://penncobaltplus.com/3zhfOoL,253,rid0253,fid0018,https://penncobaltplus.com/3zhfOoL,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/65871a0f-fbfc-4f0b-b165-f4804aab729f?utm_source=cobalt&utm_medium=month+6&utm_campaign=august+1,2,2,,2022-06-17,2022-08-15,-42 days,17 days,59 days
https://penncobaltplus.com/3zhfOoL,111,rid0111,fid0008,https://penncobaltplus.com/3zhfOoL,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/65871a0f-fbfc-4f0b-b165-f4804aab729f?utm_source=cobalt&utm_medium=month+6&utm_campaign=august+1,2,2,,2022-06-24,2022-08-22,-35 days,24 days,59 days
https://penncobaltplus.com/3zhfOoL,577,rid0577,fid0045,https://penncobaltplus.com/3zhfOoL,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/65871a0f-fbfc-4f0b-b165-f4804aab729f?utm_source=cobalt&utm_medium=month+6&utm_campaign=august+1,2,2,,2022-07-01,2022-08-29,-28 days,31 days,59 days
https://penncobaltplus.com/3zhfOoL,340,rid0340,fid0027,https://penncobaltplus.com/3zhfOoL,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/65871a0f-fbfc-4f0b-b165-f4804aab729f?utm_source=cobalt&utm_medium=month+6&utm_campaign=august+1,3,3,,2022-07-09,2022-09-06,-20 days,39 days,59 days
https://penncobaltplus.com/3zhfOoL,400,rid0400,fid0031,https://penncobaltplus.com/3zhfOoL,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/65871a0f-fbfc-4f0b-b165-f4804aab729f?utm_source=cobalt&utm_medium=month+6&utm_campaign=august+1,3,3,,2022-07-15,2022-09-12,-14 days,45 days,59 days
https://penncobaltplus.com/3zhfOoL,134,rid0134,fid0010,https://penncobaltplus.com/3zhfOoL,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/65871a0f-fbfc-4f0b-b165-f4804aab729f?utm_source=cobalt&utm_medium=month+6&utm_campaign=august+1,6,6,,2022-07-24,2022-09-21,-5 days,54 days,59 days
https://penncobaltplus.com/3zhfOoL,553,rid0553,fid0044,https://penncobaltplus.com/3zhfOoL,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/65871a0f-fbfc-4f0b-b165-f4804aab729f?utm_source=cobalt&utm_medium=month+6&utm_campaign=august+1,7,7,,2022-07-29,2022-09-26,0 days,59 days,59 days
https://penncobaltplus.com/3zhfOoL,526,rid0526,fid0042,https://penncobaltplus.com/3zhfOoL,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/65871a0f-fbfc-4f0b-b165-f4804aab729f?utm_source=cobalt&utm_medium=month+6&utm_campaign=august+1,7,7,,2022-08-05,2022-10-03,7 days,66 days,59 days
https://penncobaltplus.com/3zhfOoL,44,rid0044,fid0004,https://penncobaltplus.com/3zhfOoL,,2022-07-29,Cobalt,https://www.penncobalt.com/on-your-time/65871a0f-fbfc-4f0b-b165-f4804aab729f?utm_source=cobalt&utm_medium=month+6&utm_campaign=august+1,7,5,,2022-08-12,2022-10-10,14 days,73 days,59 days
